chequered_0017.jpg,0.07908203124922772,0.08956054687412539,0.03440429687466402,0.06159179687439852,0.09496093749907265,0.06330078124938184,0.03535156249965477,0.04435546874956684,0.35612304687152224,0.14126953124862043
banded_0147.jpg,0.0353039490048379,0.09543687810908179,0.04986396144259225,0.10837220149211609,0.20095615671563682,0.14361396144222788,0.08549440298474233,0.0926850124374507,0.07678016169124385,0.11149331467618356
167.jpg,0.019870758056564825,0.041316986083826765,0.037174224853373815,0.1371765136713517,0.2544746398916074,0.2080459594718626,0.0724754333493329,0.05783081054665439,0.10868453979450728,0.06295013427710361
banded_0024.jpg,0.07205078124976545,0.10929361979131089,0.045257161458186014,0.08547851562472175,0.13925455729121336,0.11392252604129582,0.06411783854145794,0.10194335937466815,0.10858723958297986,0.16009440104114553
bubbly_0136.jpg,0.06143256575963534,0.07717582945916213,0.041397303698585984,0.09317732542525355,0.11736211287316912,0.14693415967527798,0.059981122330323766,0.08385425014617857,0.1764973019164708,0.14218802870703828
chequered_0196.jpg,0.02229142280805457,0.07748993278651994,0.027378402055203085,0.11516008156750251,0.11442390512073718,0.19313589080888757,0.09398764695853126,0.0873767824665785,0.15182903038088422,0.11692690503973933
bubbly_0119.jpg,0.04870158450686362,0.0672645246476406,0.07245451877907697,0.13576511150184944,0.22531176643109846,0.14641651995251462,0.07690727699502307,0.06720217136125586,0.05939700704203566,0.10057951877897381
braided_0189.jpg,0.03379250968550873,0.06106328024062947,0.04518582292979491,0.11986655187171856,0.23216386855910343,0.16610704548596564,0.07194002008844927,0.07029702970246594,0.10945616300681979,0.09012770842236957
bumpy_0165.jpg,0.03423341423913599,0.06881067961095459,0.049828074433153034,0.12668891585632394,0.24102953074189898,0.1672431229756549,0.08353559870465681,0.06944781553327824,0.06598907766923555,0.09319377022559473
chequered_0210.jpg,0.03103017689874058,0.07383975025937732,0.04574401664884762,0.12023933402580397,0.2724141519222434,0.14869927159054425,0.07223725286085081,0.07509885535821959,0.06953173777242944,0.09116545265253731
870.jpg,0.05440521240213621,0.09068298339809157,0.052978515624797905,0.10717391967732554,0.1681365966790461,0.13891220092720447,0.08456802368131802,0.0932846069332379,0.08736038207974486,0.12249755859328271
braided_0195.jpg,0.06280341629174171,0.08568776585386811,0.06038610244829561,0.10968728506200418,0.15608368446604687,0.11473559795052696,0.068532850760462,0.0877711965697664,0.12020460357975997,0.13410749701085048
blotchy_0027.jpg,0.10523272833685146,0.09720067330175204,0.07349604800909874,0.08365778688493977,0.08449575526901165,0.07580137587794276,0.0667191159248144,0.099458430912985,0.12146150468339628,0.1924765807955486
banded_0019.jpg,0.05329658529582183,0.1108991337958662,0.040146037654663375,0.09015319636305336,0.13873935142050706,0.12698833130457804,0.0696721311472916,0.10818956260251919,0.10770277041983069,0.1542128999922893
60.jpg,0.03449249267564967,0.06540298461889113,0.053592681884561184,0.1311531066889528,0.20973205566326242,0.1699638366692735,0.08354187011686881,0.06960678100559384,0.09074401855434133,0.09177017211879054
34.jpg,0.0467338562009936,0.08003997802703842,0.060768127441174435,0.1246452331538214,0.19248199462817198,0.14924240112247755,0.08867645263638048,0.0785369873043879,0.06884765624973736,0.11002731323200216
chequered_0087.jpg,0.1265598290592882,0.08659829059792051,0.0017606837606762363,0.23866239316137322,0.04356410256391639,0.0984871794867586,0.001226495726490485,0.05406410256387152,0.1777905982898385,0.17128632478559278
186.jpg,0.006099700927711106,0.022712707519444608,0.01991271972648654,0.12677764892529764,0.28786849975476125,0.23712921142487667,0.06711578369115022,0.038009643554542505,0.1579132080072101,0.03646087646470466
228.jpg,0.05576324462869353,0.0693359374997355,0.05298233032206351,0.10229110717734416,0.15864562988220732,0.13295364379832095,0.0694808959958287,0.07291793823214371,0.1710510253899725,0.11457824706987542
915.jpg,0.052600860595502466,0.08443832397428727,0.04747772216778764,0.10557937622030036,0.19605636596604897,0.13663864135690063,0.07228851318331798,0.08764266967740005,0.10271453857382692,0.11456298828081297
bubbly_0160.jpg,0.12620023419157567,0.1099860948473727,0.05790764051501058,0.055616949648508426,0.06329405737681756,0.079511855971606,0.08048887587792561,0.10367022833685717,0.11358313817288647,0.2097409250577805
