chequered_0017.jpg,0.3183098861837906,0.0665389565698385,0.002297685326850915,0.21873220928921083,0.04863900541642349,0.05521360698274804,0.024014096696914608,0.09447377754888585,0.07408683357197186,0.0537996142095762,0.07599207581018363,0.07196651051546729,0.013224790837056475,0.06771383080802039,0.038702398644032784,0.0574554106639084,0.03702731769197455,0.020388562495067878,0.06184020587344396,0.030626748117507187,0.009998823899840437,0.02158460506474922,0.04898848952317213,0.019005508121477995,0.052392371739976365
banded_0147.jpg,0.3183098861837914,0.007376281054431109,0.015612688052377654,0.02291611149792907,0.005338095639571552,0.01440943480356341,0.004702131455978955,0.01770900146034199,0.001838420731421291,0.01970999499207496,0.016944299281190813,0.020152753273762477,0.003822150829280893,0.02277358791426186,0.016420268671156972,0.017706812238511952,0.02262834985760563,0.016400178106847917,0.006832933792468259,0.011430327889187951,0.019695934928856653,0.0038836842463379237,0.014313884619185044,0.011496146805002846,0.005643994989796076
167.jpg,0.3183098861837909,0.03437952320771699,0.4622800366140873,0.31824632253534535,0.022970657752851502,0.1745149194158844,0.09085678136424552,0.1279308942845355,0.0731279073562458,0.022599873667478843,0.03723709339689355,0.07061837174316718,0.1800649796114245,0.19480636033983484,0.1342006319759048,0.08444181883073948,0.0448170472410765,0.03823732895342815,0.047920555363050434,0.08279379087901512,0.1857051076547486,0.14738898447057724,0.05413181375326085,0.040761534607955965,0.12638676684993172
banded_0024.jpg,0.3183098861837892,0.024467990541649158,0.003502450434265972,0.0038673553028650684,0.010106594667640455,0.0027556931449174713,0.0166376261365241,0.016335364965273866,0.012104712104076454,0.013856670743530895,0.0048302008753551475,0.0091020519188546,0.015120997460943282,0.0062480475337192325,0.015847846362768897,0.0038159352151396005,0.025382983570693605,0.020384873099630108,0.021514592049299897,0.01726390050485521,0.01754789999963008,0.003980500768995594,0.017486942681058593,0.003645858342546776,0.013824706802914458
bubbly_0136.jpg,0.31830988618379086,0.10858333987332094,0.14289372532406922,0.05917683690961179,0.12135906564766279,0.040332918131498814,0.0751948667876669,0.055003291274505955,0.1170254392170473,0.06278837411668127,0.04738279293922585,0.17372471126128727,0.02541757918782011,0.03654107946683908,0.039472061627674346,0.1590679728409727,0.028552720794288118,0.037311369545150824,0.00889880111990572,0.06172618454795046,0.025019032113480787,0.02562193232672959,0.02349506670127231,0.044132154444616614,0.03387062436731623
chequered_0196.jpg,0.31830988618379064,0.0032852835574376073,0.002086156741530496,0.003175263413211674,0.006742060669140978,0.012680604009236481,0.003690492442136797,0.004678239865608602,0.006200753339823131,0.011327525390225923,0.021556535093443907,0.01566521529622028,6.34883830086092e-05,0.005999554435583472,0.008004958152577365,0.008487531625502979,0.01856954219416882,0.02925362300772186,0.022736057900813254,0.020190053030487196,0.0008548745125037531,0.010806597280581594,0.00984637703275177,0.007573972374194577,0.011618794199430987
bubbly_0119.jpg,0.3183098861837907,0.14974494553515014,0.17336354030026424,0.070724476929742,0.05823928444872934,0.05577705757170877,0.025678548563037917,0.027912123626349795,0.02858467995565712,0.04251256572424763,0.02487097089959395,0.03268980097906635,0.00023828527569086757,0.018959751775181322,0.022336447234349747,0.029055456014306064,0.030674094369679317,0.04894275018368849,0.024483579523157523,0.036448935536206054,0.06816934738957625,0.024141901599983986,0.03304572604069473,0.0026969714160203382,0.019001245415976312
braided_0189.jpg,0.3183098861837907,0.10450083992989405,0.014845508579528169,0.045152861774673037,0.028251117082673805,0.04827779874665829,0.002050950643991745,0.026392014921421132,0.016842657589253084,0.019257385065297,0.041076848133208284,0.03731459345214539,0.016620673937573143,0.01578151063930334,0.014142451398426983,0.013908882949489672,0.017285697652607748,0.014608896177110836,0.01715352018975507,0.017340905194960468,0.002342993518350309,0.006445164566067928,0.008258947030773114,0.02053059017084903,0.01548532364082787
bumpy_0165.jpg,0.3183098861837905,0.006241413850217949,0.0036828631125217547,0.01041668452212839,0.007033548421513584,0.0065198735801568425,0.004126224136388162,0.0038964708719778736,0.012802114706150993,0.006550406017272216,0.011372999861600574,0.027099220180976404,0.0028216010810766016,0.007654689542803452,0.00995372444370602,0.011813697238683354,0.00974394520712302,0.02096373279310402,0.03309983380714856,0.005121310355839706,0.008513995772326458,0.008946654179912781,0.004668941588114256,0.011286530537651078,0.01061959351598316
chequered_0210.jpg,0.31830988618379064,0.10323582251223834,0.026754407200630635,0.009077113287263985,0.02878749849323842,0.04873240387055191,0.02959180730552203,0.014827065524718205,0.025252809260344206,0.026643877613964542,0.017931378098401795,0.011362327067353666,0.0036525043557444526,0.016464898859499824,0.01609423140118321,0.038091026640154846,0.009724421780087944,0.022107957977506275,0.045955086253243474,0.018435878613116692,0.009630726405471688,0.024909935166568448,0.014447542855387224,0.003750540006019569,0.014142412464598422
