chequered_0017.jpg,0.028145554178096072,2736.771612843145,0.8755627301063911,10996.134497576966,0.2721572095102994,202.05086391919548,41247.76637746473,7.304237032088848,10.911886343228456,0.0002301158347720272,5.6382803948000415,-0.1990974009046785,0.9523811843457392
banded_0147.jpg,0.0005977064010045167,231.28890398011245,0.9769485390198742,5017.654331426907,0.221482166051595,256.8877521285348,19839.3284217275,7.890619459817556,11.521701717537269,0.00038856574090441817,3.955449791615871,-0.328323297526523,0.9923760456065709
167.jpg,0.00046187794452836695,155.9441661729022,0.9752258119150552,3147.473294012481,0.29545800024764884,227.91631689891253,12433.949009877013,8.704772699576232,12.5894259796279,0.0003374834897844145,4.235743260343787,-0.3687602708363613,0.9980951333862286
banded_0024.jpg,0.00031771886341950715,511.25371891362767,0.84733121801323,1674.072743282558,0.15134495371088916,290.107065692476,6185.037254216619,8.023575177087661,12.80836669156355,0.0001843607406575107,5.2259573674750115,-0.18855956112462774,0.9530842518941656
bubbly_0136.jpg,0.001351992282757532,918.9577666251564,0.9185030423630853,5637.841137478617,0.27279916533165044,130.52433237466238,21632.406783289316,7.9871380618517875,12.123782413700887,0.0002811221985945792,4.934005220951259,-0.2739531893911805,0.9887055469534287
chequered_0196.jpg,0.003029267498382905,555.4668728275271,0.9754110124901192,11295.108780809296,0.37984739785593036,259.9314631859574,44624.96825040963,6.755831155245396,9.395439636527891,0.0006599183519834164,3.2275112433553623,-0.3551933043007033,0.990032912827884
bubbly_0119.jpg,9.487065010893059e-05,656.2920664312102,0.8684326360368404,2494.1523635017625,0.07956103254475361,212.92712440823618,9320.317387575828,8.525707084456398,13.956983245080002,9.705325854516658e-05,5.594337402997235,-0.15739244548120349,0.9492390884145965
braided_0189.jpg,0.000981905967334401,292.73745874617225,0.9444795972614329,2636.753045779309,0.2436238210407385,329.01435868054915,10254.274724371058,8.45130345550638,12.7492000121448,0.00023913313169811735,4.75891548564291,-0.29952681562570815,0.9938964317634738
bumpy_0165.jpg,0.0013517021207731976,62.51575406432207,0.9236929330124761,409.6701005486302,0.22592104834410037,287.0534305328408,1576.164648130216,7.036419348619454,10.720819684691662,0.00037030125373843295,3.8843632985311283,-0.240918827223457,0.9705899644420545
chequered_0210.jpg,0.0003543248574360595,234.88227041286052,0.9386349153815984,1913.5008844374408,0.19404073313759612,169.06500100847632,7419.121267336901,8.178549524798186,12.483593498946586,0.00029197728808833846,4.594336763621011,-0.2674750527041689,0.9864310694878583
870.jpg,0.0003134428234369156,215.48449495120025,0.9490435012929073,2114.5249050284524,0.19329832380971526,200.9231377141877,8242.6151251626,8.391912986225538,12.746687323374804,0.0002464972873285772,4.598747601746876,-0.2797940295695841,0.9913642015362404
braided_0195.jpg,0.0015763128522240056,723.309150248866,0.9175348837784347,4389.96900473729,0.14171849214724938,179.2442852795173,16836.566868700298,7.968062098430002,12.893256800215646,0.00011822320286984398,5.496261634647825,-0.1706398441197597,0.9519756474489098
blotchy_0027.jpg,4.185501239254345e-05,2408.39448527103,0.6979901541762914,3987.2408897771093,0.039200271191990765,192.76678436091598,13540.569073837405,8.750497517019827,15.027417218704024,3.875065042973518e-05,6.59083870741534,-0.07805706734995924,0.8363738310712039
